date,product,region,quantity_sold,unit_price,discount,revenue
2022-10-10,Smartphone,North,19,1436.4518758021318,0.1997492482955587,21840.912174560304
2023-12-23,Smartwatch,South,4,507.2739814644828,0.0646538572643306,1897.9070474918776
2022-08-16,Laptop,West,19,1511.289082612104,0.0663214658441975,26810.1053314398
2022-01-27,Tablet,East,11,1839.7897220324285,0.2187632845502559,15810.424075146932
2022-02-23,Smartwatch,West,2,260.6564671085796,0.1500871556034539,443.0705587412153
2021-10-16,Tablet,West,10,503.6414448542112,0.1245467028171931,4409.145634955319
2022-01-14,Laptop,North,11,1513.0085484702652,0.0507609155031755,15798.275343243622
2021-08-19,Laptop,East,16,585.2880133388026,0.0562581668736499,8837.772521843859
2023-10-15,Smartwatch,East,19,1268.0947498532478,0.0031654910447701,24017.53153829468
2021-02-10,Laptop,West,11,208.2702377042433,0.0274278806585127,2228.1360912774835
2023-11-18,Headphones,South,14,931.7948342519004,0.1670516084070723,10865.918118786069
2021-05-15,Smartphone,West,2,1491.2282728862583,0.2675619390025229,2184.464689394855
2021-07-20,Smartwatch,South,5,1388.7021889343423,0.0861494295391672,6345.33143778928
2023-02-19,Tablet,East,5,1639.390596317823,0.0983241677688384,7390.994401434067
2023-07-19,Headphones,West,19,1761.0316468761791,0.0346816831834536,32299.165999240497
2023-11-23,Smartwatch,North,12,1557.7078274545786,0.1165892836821308,16513.149451987214
2023-12-08,Laptop,West,18,1359.5960987309056,0.0111665113707987,24199.454761825204
2022-05-18,Laptop,East,4,111.85885904126074,0.2752802088785701,324.26531583785584
2022-02-11,Laptop,North,17,1093.185013148416,0.2019334044373586,14831.385509978782
2023-03-16,Laptop,North,10,123.51056358396296,0.2972246428179656,868.0018043847392
2021-04-09,Tablet,South,6,1625.732243376244,0.2648469488035481,7170.972114878991
2022-11-15,Headphones,North,14,675.4128226969173,0.1418971781094458,8114.03108736205
2022-12-27,Smartphone,North,11,1146.737279529946,0.155905509345113,10647.500818677803
2023-08-19,Tablet,West,11,594.91834927186,0.0571728139551581,6169.957124874732
2022-09-05,Tablet,East,18,1575.8752815415726,0.1386118028518666,24433.92661855324
2022-10-05,Smartphone,South,18,1778.67992695171,0.2709083620478434,23342.7719040092
2023-10-26,Smartphone,West,11,827.3528637154748,0.0152560270907463,8962.038206143274
2022-05-18,Laptop,North,12,1732.6986673464285,0.2590670408994929,15405.762609917932
2023-02-06,Tablet,North,5,570.7962645398482,0.1022843404927829,2562.063725328229
2022-02-02,Smartwatch,South,9,1092.5887999972715,0.2698538295288929,7179.74575395867
2023-05-21,Smartphone,East,9,1724.5847881854727,0.2822639719024454,11140.169723907336
2023-03-06,Smartphone,South,10,685.4686181007912,0.2012594661005717,5475.1156999312925
2022-01-28,Headphones,West,19,1910.3824169022676,0.1993271359778033,29062.235861256904
2021-07-26,Smartwatch,South,1,287.66502847369804,0.135826301312622,248.5925516391256
2023-11-05,Smartwatch,North,7,85.63638596083715,0.2506620673631122,449.1941469007181
2023-06-11,Smartphone,West,4,1813.063937527472,0.2884838275299849,5160.097253091844
2023-05-14,Laptop,North,1,183.8648989883509,0.2325245401017357,141.11179791023247
2023-01-13,Headphones,East,15,1984.1839320976087,0.1865810201270127,24209.593048908144
2022-07-18,Smartwatch,North,8,1905.223880859257,0.182037868746401,12467.207888823126
2023-10-18,Smartphone,North,12,317.1907745708253,0.2548409704750987,2836.290837041375
2021-04-06,Smartwatch,South,18,1098.2900201005034,0.1623611297313895,16559.467409956953
2022-04-30,Headphones,North,15,410.5945800609314,0.2411579658746467,4673.646395014236
2021-08-19,Headphones,West,17,884.9025874087337,0.1526655765522737,12746.743203059468
2023-01-19,Tablet,West,14,169.77900205667373,0.0187332824921772,2332.3787766986857
2022-06-25,Smartphone,East,14,486.6529462033496,0.1151841026712465,6028.375685956376
2023-11-26,Headphones,West,18,758.3819529778541,0.1333322873014496,11830.772745705175
2022-06-09,Tablet,South,18,905.3626254798068,0.0424851734959851,15604.1664706713
2022-08-01,Tablet,East,16,1956.1177035073415,0.0307488987567638,30335.50781257409
2022-11-13,Smartwatch,West,1,1625.3380090837634,0.1606394848970862,1364.244548520892
2022-07-11,Smartwatch,South,11,1487.949391408295,0.0255430909668246,15949.368212244735
2023-10-10,Tablet,West,15,1097.2305637468498,0.0908835503670251,14962.655318134854
2022-10-08,Smartwatch,West,12,1687.9956331784697,0.2233790927889228,15731.1924000888
2023-03-07,Headphones,North,8,711.6795295286366,0.2893296538703942,4046.1563006677698
2023-11-18,Laptop,West,6,1432.3532699079665,0.2153611741655785,6743.279927284085
2021-07-09,Headphones,West,3,1987.878751987436,0.297787664535861,4187.738943157905
2022-09-25,Tablet,South,13,663.5263724236377,0.2095013913838208,6818.716764353342
2022-09-20,Tablet,South,13,1364.3341930237364,0.0881383411962982,16173.092525372042
2023-08-31,Headphones,North,2,1696.4139850971458,0.2016157621516085,2708.780373134274
2022-12-11,Smartwatch,West,5,1835.8247875338109,0.2106470295590711,7245.568746244503
2022-10-11,Smartwatch,North,17,1449.9687473331985,0.1115180953849381,21900.606902469564
2021-11-14,Tablet,West,6,603.0354506634156,0.0053141551828167,3598.9849601871024
2022-11-15,Smartphone,East,2,686.2501955594456,0.210959935432646,1082.9577972271684
2022-10-26,Smartwatch,East,4,90.4781626417302,0.0065100285826624,359.55658886730305
2022-03-18,Headphones,North,11,1533.7276564594438,0.1893564234180213,13676.371202284776
2022-07-18,Smartwatch,North,8,133.34223182080518,0.0490849466227665,1014.3770839145632
2023-08-10,Headphones,North,12,1736.072091475354,0.169681058324413,17297.922499996064
2022-11-30,Tablet,South,8,281.38819822535066,0.15117390761418,1910.7971579448877
2021-04-23,Smartwatch,South,11,385.1591986650523,0.0040540926918547,4219.57500329798
2021-01-02,Headphones,South,8,979.2266181228628,0.108859745098531,6981.02606464249
2022-10-04,Tablet,North,8,1488.8668095790476,0.1803273502188908,9763.067223830432
2021-08-08,Smartphone,West,17,321.0543001382015,0.2545819655696339,4068.434311025394
2023-05-05,Headphones,East,16,908.138596379672,0.2665926341509552,10656.568572746626
2022-01-20,Smartphone,North,14,991.5599850997044,0.1451549910099669,11866.821461273994
2023-12-13,Smartphone,South,11,463.95700125375305,0.2185267461898314,3988.269861375568
2022-12-31,Laptop,South,7,275.3388345272319,0.0949363729600372,1744.3941496952082
2021-09-04,Smartwatch,North,16,1681.0207998219971,0.1026559217275972,24135.26496276812
2023-04-16,Headphones,North,13,1029.8080170373928,0.0583390557546941,12606.489866292624
2021-07-22,Smartphone,South,15,78.0434101690983,0.1685844329979718,973.2975917476908
2021-05-03,Laptop,West,16,1615.8135375527525,0.0943692452782095,23413.286936057364
2022-02-05,Tablet,South,9,1962.5479205584404,0.0253112689315515,17215.860081151157
2023-02-06,Headphones,South,3,1231.5560810577822,0.2055018259989536,2935.4071727408777
2021-10-21,Smartphone,North,19,1032.231354813938,0.2123259622816194,15448.174943010366
2021-10-07,Smartwatch,West,5,1762.9109329376752,0.1079977256337173,7862.602808427957
2023-06-03,Laptop,South,10,1907.4077398849677,0.0230170198368068,18635.04898099156
2021-07-17,Smartphone,South,17,1521.346986009798,0.1278893152210277,22555.31034984232
2023-09-09,Smartwatch,East,15,918.6332129818612,0.1327006374150646,11950.950001027792
2023-01-22,Smartphone,North,8,1204.8317286963088,0.2006012654693678,7705.127673937465
2021-05-24,Headphones,East,15,1416.8239617850986,0.094624917377605,19241.35667193859
2022-09-01,Headphones,East,14,428.8334634535128,0.2047797839343916,4774.238552491318
2021-07-06,Headphones,South,7,922.0420128220542,0.2614465625272165,4766.841086448368
2022-04-09,Laptop,North,12,1668.1514661987055,0.0712458127086599,18591.63191121884
2022-10-22,Headphones,West,17,1326.7144295719638,0.2936758668359699,15930.537130201676
2023-02-03,Smartwatch,South,17,851.8479310631155,0.115910441141042,12802.8676470046
2023-08-13,Smartphone,West,10,1343.556941328629,0.0801776055441185,12358.337628607194
2022-02-07,Tablet,West,19,280.53370354129675,0.1264533547530871,4656.126236536644
2021-05-27,Smartwatch,North,14,832.9203406015088,0.0283192427711577,11330.65734173771
2023-05-14,Smartwatch,East,11,1596.60064902796,0.0377117719536347,16900.290103958716
2022-05-04,Headphones,North,2,479.9921349164636,0.1243302140904994,840.6292200410877
2023-07-18,Laptop,West,18,412.6249397369645,0.22873335658173,5728.389340708703
2022-07-05,Smartphone,South,7,1904.096386837041,0.2700936718723473,9728.684014821489
2021-12-04,Laptop,West,12,459.3003776931498,0.1994453972148812,4412.340377078335
2023-05-22,Smartphone,South,2,558.7912303178277,0.0315658665714509,1082.3050018006363
2022-10-03,Smartphone,South,18,1940.751080863459,0.2016059286541605,27890.714824549483
2022-04-18,Laptop,North,6,1482.6817120168,0.1906283762108915,7200.243028904716
2021-05-31,Smartwatch,West,10,1414.21323939588,0.2417291754879993,10723.566390725013
2021-09-20,Smartphone,East,15,1713.2064485164335,0.2475745999956542,19335.900709725032
2021-05-24,Laptop,West,5,275.85501036174884,0.2604609227336936,1020.0277991110756
2021-12-12,Smartphone,West,3,1426.614661331014,0.1242394543737295,3748.1185026170574
2022-09-16,Tablet,East,5,1032.1927881900658,0.2093593186056432,4080.4680469246728
2023-10-14,Smartwatch,North,8,1666.8437485540728,0.0804751076766932,12261.634547271688
2023-05-31,Headphones,West,8,1040.876351397129,0.2998008839950513,5830.565608949809
2021-01-02,Smartphone,West,8,1259.4706408243787,0.0526002724130579,9545.777136166142
2023-06-16,Tablet,South,12,981.597146479095,0.0030343294982507,11743.423887625617
2021-09-11,Headphones,West,8,982.409900933896,0.0446426143554528,7508.420436700204
2022-03-29,Headphones,East,11,1547.5414572205716,0.232761686863238,13060.664068618296
2023-11-27,Smartphone,South,14,1275.7044812622023,0.1340351029524634,15466.014196910255
2023-10-12,Laptop,North,8,1284.8632431383503,0.1342500743431285,8898.962057810188
2021-01-09,Smartphone,South,10,928.0508434714752,0.2865068758835005,6621.5789564741535
2023-03-27,Tablet,East,7,1085.6635178581787,0.2758904724084222,5502.975079277874
2021-07-27,Headphones,East,17,1504.1494490993352,0.0933584213412027,23183.315328193086
2022-02-08,Smartphone,South,4,1660.5847922682406,0.0627174386342598,6225.748669848688
2021-06-01,Laptop,North,13,1408.29473418089,0.2545446629801219,13647.670733997753
2021-02-23,Smartphone,South,4,1851.942328249082,0.2718057213133089,5394.295231554766
2022-09-20,Smartwatch,North,5,1649.6319718870418,0.162479076839546,6908.006459849176
2022-08-10,Laptop,South,4,1145.6343901285609,0.1888271133351301,3717.2302212125296
2021-04-14,Tablet,East,18,1359.2418416552869,0.077074285407688,22580.626464242563
2021-09-11,Headphones,West,6,1856.3011399963325,0.2402408063935573,8462.051143286
2022-05-25,Smartphone,West,2,1257.377686273964,0.1896367285347069,2037.865390632861
2021-04-09,Laptop,North,11,1658.37354856067,0.1510540533893989,15486.564522185015
2021-06-02,Smartwatch,North,14,1393.1804820004747,0.0180325668235187,19152.81006606211
2023-07-03,Laptop,North,5,1126.2759040679098,0.2747804887533461,4083.9863033850647
2023-05-28,Smartwatch,East,6,521.5844810599385,0.1846354261153218,2551.689048865787
2021-12-04,Tablet,South,10,880.6951629634349,0.0578073284078903,8297.84528450767
2023-04-02,Headphones,East,8,1937.0985084257452,0.1819158350949158,12677.67692483488
2023-08-15,Tablet,West,14,1332.64249738157,0.203239006271992,14865.165846970798
2021-06-10,Smartphone,North,3,1150.5709916610297,0.1577311010049676,2907.2704870858743
2023-03-12,Laptop,South,12,1869.2654197800432,0.2154305213868067,17598.823149438005
2022-02-02,Smartwatch,West,16,1193.697973023025,0.1744361843785872,15767.581652934956
2023-03-27,Smartwatch,West,17,1075.8609109139356,0.2843308746096444,13089.327431642609
2022-02-05,Laptop,West,1,1530.6561675429002,0.016109123579792,1505.9986381817807
2022-10-02,Laptop,East,10,1439.6979570237618,0.0318737125408681,13938.094381959112
2023-11-23,Smartphone,North,10,426.6620163964438,0.0521014910863019,4044.322891523009
2022-11-19,Tablet,West,2,969.0511354195364,0.2070513211812996,1536.8156350773656
2022-04-05,Smartwatch,North,9,971.4051134981912,0.1936787618249426,7049.381164968993
2023-08-13,Smartphone,East,13,787.5378047245223,0.2676176580629082,7498.124163245842
2022-04-15,Tablet,West,16,1058.7222901968937,0.2198632358651695,13215.170905465942
2023-11-12,Smartphone,East,18,855.5594255679313,0.1525066462693776,13051.456684027396
2023-01-20,Smartwatch,East,19,438.7237044688071,0.2975495377390891,5855.451711169723
2021-02-07,Laptop,North,12,854.1146501856281,0.0798323868507897,9431.143668204984
2021-08-18,Laptop,West,8,190.94004776769435,0.2499574979356361,1145.705209375765
2022-07-17,Tablet,East,17,1172.7824324101025,0.1280371116581758,17384.586871734675
2022-03-14,Headphones,West,15,1714.6263704351682,0.1946205416627202,20713.872862078373
2021-01-27,Tablet,North,10,1464.309814491383,0.2181805411357302,11448.25906775292
2021-08-14,Headphones,East,15,752.768378105517,0.1901262261571009,9144.7105080887
2023-03-09,Smartphone,North,15,219.78885087575097,0.0421521909325779,3157.864039031766
2021-10-11,Smartphone,West,7,444.191328489278,0.1328853032243798,2696.153803793381
2023-05-29,Smartwatch,West,13,1113.7061639649296,0.1684315133799373,12039.598341000774
2023-08-18,Headphones,North,17,453.7613125969141,0.254713127753579,5749.099940000338
2022-03-29,Smartwatch,South,9,1110.7475670056867,0.1330937246395717,8666.226325607018
2023-10-17,Laptop,East,8,501.6180982896029,0.2756241914412754,2906.8801242897675
2023-03-27,Headphones,West,18,1705.401545478342,0.1321122669075632,26641.747463715656
2022-10-21,Tablet,West,13,824.6793720388964,0.1646339577789035,8955.818860579657
2022-07-01,Laptop,East,16,528.8237205917576,0.2388857048828402,6439.92469343087
2023-12-09,Laptop,North,9,1634.03605148177,0.174920305326643,12133.889697976529
2021-01-17,Tablet,North,12,718.535981370629,0.2880654217148474,6138.607330557684
2021-06-07,Laptop,North,12,267.40099128562474,0.1981007491542382,2573.1438550482785
2022-04-22,Headphones,South,6,1162.298508237101,0.1568128362202803,5880.211095755042
2023-12-06,Smartwatch,South,19,1184.050198654078,0.0070775903342387,22337.72955184378
2022-06-02,Laptop,West,7,1443.6565667096816,0.1241198692740989,8851.290716610869
2021-04-09,Headphones,North,3,518.4278947563519,0.0897745257780481,1415.6588290634656
2023-11-27,Smartphone,East,16,915.354111229878,0.2244317003662467,11358.71410574915
2021-10-07,Headphones,West,18,600.6174421331797,0.0624833025460637,10135.599854074728
2022-05-12,Smartwatch,East,16,207.85978542559184,0.0615660261882215,3121.002950921628
2021-10-29,Headphones,West,7,1759.3969626809887,0.056855712971213,11615.556357778622
2021-06-30,Tablet,South,4,1471.296118752265,0.0376846839468707,5663.403158099314
2022-08-30,Smartwatch,West,8,637.8529659446614,0.0933021011012662,4626.7195522268
2022-12-01,Smartphone,South,13,1218.7773361003733,0.2657766343330275,11633.11237023316
2023-09-20,Tablet,West,13,442.46438686222126,0.2324785416917864,4414.811848901241
2021-07-10,Headphones,North,17,1785.961412501753,0.220575364892038,23664.379478353352
2021-09-10,Smartwatch,East,17,274.0673695557251,0.2392010416949888,3544.672877477634
2023-09-08,Smartphone,North,5,57.48243374021176,0.0808253667988714,264.1819747433365
2023-07-17,Tablet,West,6,1028.9159855914052,0.2662325072257463,4529.910618136533
2021-05-08,Smartphone,West,19,1187.099255733095,0.0411910125424813,21625.827272619437
2021-01-18,Headphones,West,13,1178.9823745768183,0.1009037180146745,13780.242703607222
2022-07-20,Smartphone,South,14,156.29825850376125,0.1760244356902028,1803.003240517853
2022-07-24,Laptop,East,4,662.3854234909434,0.0308715265026001,2567.7462973388265
2022-11-17,Tablet,East,7,1023.437946340597,0.2190390563329274,5594.855450511905
2022-09-18,Smartphone,West,8,472.3294119731197,0.1161738144610424,3339.6568200164897
2023-05-04,Headphones,West,13,1751.620476697498,0.23532169968252,17412.54019599038
2023-08-20,Headphones,South,6,219.8631144497964,0.1478688856753808,1124.1132042899176
2021-06-04,Smartphone,North,6,1000.3996612604836,0.0542623573276009,5676.693704224538
2022-05-05,Headphones,North,3,1398.2613121506463,0.2204285434066033,3270.1338234344207
2023-02-24,Smartwatch,East,3,560.4146452622408,0.075643186751683,1554.0692867768728
2021-09-03,Smartwatch,South,13,1267.2694371451605,0.1472430903804128,14048.745995378387
2023-11-29,Smartwatch,West,2,1667.3010427776303,0.0226599807470722,3259.040066497432
2023-01-29,Laptop,East,16,421.1571014353427,0.185359996323611,5489.462762585999
2022-06-22,Smartphone,South,6,1838.5801540584823,0.1997573298648831,8827.861750447168
2023-07-10,Laptop,North,8,1129.439138691598,0.113602262991835,8009.058372997468
2022-02-12,Headphones,South,8,633.502408387068,0.2863268340963221,3616.909355209628
2022-06-09,Laptop,North,6,890.173636995428,0.2622506764446205,3940.3499912412535
2023-04-08,Headphones,South,14,658.7741733834565,0.2123822747219984,7264.071022770434
2023-06-22,Headphones,East,3,1463.9667618699664,0.2140956223481228,3451.6136606713503
2021-02-05,Tablet,North,10,1602.7862936595077,0.0757205144826453,14814.224908978777
2022-11-16,Smartwatch,East,3,1674.227915021389,0.1970445693265347,4032.991189654612
2021-01-20,Headphones,East,12,1972.2480866921956,0.0594618795706558,22259.69410173417
2021-11-17,Tablet,North,17,1593.0043703685328,0.0432009671759466,25911.14569450274
2022-05-27,Smartwatch,North,5,1222.6989378426986,0.299840368260774,4280.422190239433
2022-02-04,Headphones,West,9,711.4795818639784,0.1867127794419522,5207.735264561613
2022-10-16,Headphones,West,7,1111.9611249859613,0.1292963617971571,6777.320179457818
2023-08-30,Laptop,West,4,130.08293694129057,0.0864493568651854,475.3494028143261
2022-04-16,Laptop,East,13,1502.4088972833304,0.1811761330986682,15992.70741822653
2023-04-14,Smartwatch,East,13,919.6133129295984,0.0148780524660258,11777.106351547887
2022-12-28,Headphones,West,10,89.04529797776586,0.0284042971514385,865.16028874067
2023-05-04,Smartphone,East,18,171.88853594530107,0.0098570093221189,3063.496122794212
2021-02-20,Laptop,East,17,805.5596044524254,0.1497509499787985,11643.7469031592
2022-07-29,Smartwatch,North,13,1187.6719620859485,0.1801819887561547,12657.773257575913
2021-05-30,Headphones,North,17,955.197700456647,0.0187439284073462,15933.99023345524
2021-11-10,Headphones,East,4,1257.448418719702,0.2163673402496749,3941.5105954406417
2022-07-24,Smartphone,West,1,986.5738046431438,0.0691185214543693,918.383281960598
2021-11-01,Smartwatch,South,1,1340.3224986886262,0.2055604361309598,1064.8052213020544
2022-11-13,Headphones,West,15,477.2958261080617,0.2945691420105736,5050.48806189273
2023-04-18,Laptop,South,13,270.04421500806177,0.2073317610161553,2782.721140656796
2023-12-14,Smartphone,West,17,1213.0462115200369,0.2649579158770825,15157.880262702653
2023-09-30,Smartwatch,North,8,995.1445580257996,0.2844595520229202,5696.529462813869
2022-03-20,Smartphone,East,18,102.39192538762384,0.1460253145056946,1573.9220210409435
2022-09-05,Laptop,East,13,791.9396767114199,0.210697493825912,8126.039630371269
2023-09-20,Smartwatch,North,14,256.94489170744123,0.2555907760667525,2677.810064013681
2021-09-21,Smartphone,South,8,1086.1458219177557,0.1069826738623158,7759.576301476892
2023-12-13,Tablet,South,8,821.76647533784,0.0784191949681184,6058.593679120468
2023-10-01,Laptop,South,15,1245.646226650885,0.2839795718335016,13378.622168258244
2021-01-05,Laptop,North,13,1620.9243266019646,0.2178910501106453,16480.612498074035
2023-02-13,Laptop,South,7,634.3539334909071,0.0659046400127478,4147.829461044628
2023-05-27,Tablet,North,5,1926.099103121804,0.134725017802834,8333.02683581848
2023-09-19,Tablet,West,17,1094.4872761457702,0.2389355308613428,14160.581422581225
2023-06-03,Headphones,West,16,1255.6670575718365,0.1641188972755326,16793.413835806943
2021-02-16,Smartphone,North,2,1377.3111277901871,0.1949856294497667,2217.5105011796986
2023-05-17,Headphones,East,18,1350.1264832223,0.2261304606135157,18806.791674325235
2023-04-03,Smartphone,West,17,1046.392948937871,0.1866027566426941,14469.263382287969
2023-07-25,Tablet,South,7,886.0903676736328,0.1620237965766587,5197.658495352004
2022-10-18,Tablet,North,13,154.8748301458869,0.224884285316332,1560.5968905155305
2021-09-26,Headphones,South,18,93.06739833730047,0.2182689106296602,1309.5662163674626
2022-01-05,Smartwatch,South,14,748.0243293388911,0.1889617200549536,8493.469115936854
2022-09-28,Headphones,East,18,700.6387367357006,0.1079368240145788,11250.252300795524
2022-10-19,Smartphone,South,13,806.0055519360632,0.1217436276600814,9202.433657679609
2021-04-30,Headphones,East,11,319.8179917319705,0.2911315646652292,2493.7976733004566
2023-04-11,Laptop,West,16,1489.4281275468452,0.0337157796874577,23027.374351010767
2023-12-18,Smartphone,North,17,1721.080608813666,0.0805514751758506,26901.56545691196
2023-01-11,Smartphone,South,8,1880.493538979368,0.1477205277613007,12821.64832759696
2021-04-27,Smartwatch,North,19,1010.1064918632704,0.2510189058431357,14374.462644323376
2023-03-02,Tablet,South,15,1416.6881132945855,0.0491026991189183,20206.873546832
2023-10-10,Smartphone,North,9,1718.3246906999514,0.0830863854373829,14179.99772827695
2023-12-18,Tablet,South,10,865.6676666322976,0.0197394653385716,8485.79849732087
2022-09-26,Headphones,South,12,653.3549499973665,0.2117955798152455,6179.727114450162
2022-05-28,Laptop,South,1,1876.6128839143057,0.0714628306426848,1742.5048152092572
2023-03-13,Smartwatch,South,9,1055.5692746002926,0.1166024252012851,8392.386034925436
2022-07-14,Tablet,South,15,1019.645078852212,0.1331104341089003,13258.795196537854
